bird_name,item_taxon,diet_percentage
Dusky Grouse,Siphonophorae [siphonophores],0.01
Dusky Grouse,Unid. Animalia,1.4
Dusky Grouse,Unid. Insecta,0.0
Dusky Grouse,Unid. Insecta larva,0.0
Dusky Grouse,Unid. Magnoliopsida,0.0
Dusky Grouse,Unid. Tracheophyta,38.64
Flammulated Owl,Araneae [spiders],1.0
Flammulated Owl,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.0
Flammulated Owl,Lepidoptera [butterflies and moths],1.0
Flammulated Owl,Lepidoptera larva [caterpillars],1.0
Flammulated Owl,"Orthoptera [grasshoppers, crickets, and katydids]",85.0
Flammulated Owl,Unid. Arthropoda,8.0
Flammulated Owl,Unid. Chilopoda,2.0
Flammulated Owl,Unid. Diplopoda,1.0
Common Poorwill,Coleoptera [beetles],47.0
Common Poorwill,Lepidoptera [butterflies and moths],49.0
Common Poorwill,Unid. Insecta,4.0
Acorn Woodpecker,Coleoptera [beetles],7.62
Acorn Woodpecker,Diptera [flies],0.07
Acorn Woodpecker,"Ericales [heathers, balsams, primroses, and allies]",1.06
Acorn Woodpecker,"Fagales [beeches, oaks, walnuts, and allies]",44.35
Acorn Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.43
Acorn Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",13.43
Acorn Woodpecker,"Poales [grasses, sedges, and allies]",0.17
Acorn Woodpecker,Unid. Arthropoda,0.75
Acorn Woodpecker,Unid. Euchelicerata,0.1
Acorn Woodpecker,Unid. Insecta,6.53
Acorn Woodpecker,Unid. Magnoliopsida,23.85
Acorn Woodpecker,Unid. Plantae,1.63
Williamson's Sapsucker,Coleoptera [beetles],8.75
Williamson's Sapsucker,Diptera [flies],0.5
Williamson's Sapsucker,"Hymenoptera [ants, bees, wasps, and sawflies]",78.0
Williamson's Sapsucker,Pseudoscorpiones [pseudoscorpions],0.45
Williamson's Sapsucker,Unid. Insecta,1.7
Williamson's Sapsucker,Unid. Magnoliopsida,10.38
White-headed Woodpecker,Blattodea [cockroaches and termites],2.13
White-headed Woodpecker,Coleoptera [beetles],16.17
White-headed Woodpecker,Coleoptera larva [beetles],1.18
White-headed Woodpecker,Diptera [flies],0.07
White-headed Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",34.63
White-headed Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",28.49
White-headed Woodpecker,Lepidoptera [butterflies and moths],1.69
White-headed Woodpecker,Lepidoptera larva [caterpillars],0.81
White-headed Woodpecker,"Orthoptera [grasshoppers, crickets, and katydids]",0.02
White-headed Woodpecker,Pseudoscorpiones [pseudoscorpions],0.25
White-headed Woodpecker,Unid. Euchelicerata,3.83
White-headed Woodpecker,Unid. Insecta,2.8
White-headed Woodpecker,Unid. Magnoliopsida,7.4
Least Flycatcher,Araneae [spiders],3.35
Least Flycatcher,Coleoptera [beetles],39.85
Least Flycatcher,Diptera [flies],17.63
Least Flycatcher,"Hemiptera [true bugs, hoppers, aphids, and allies]",7.97
Least Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",12.11
Least Flycatcher,Lepidoptera [butterflies and moths],0.25
Least Flycatcher,Lepidoptera Larva [caterpillars],16.41
Least Flycatcher,Lepidoptera Lepidoptera,0.59
Least Flycatcher,"Neuroptera [antlions, lacewings, and allies]",1.34
Least Flycatcher,Plecoptera [stoneflies],0.47
Least Flycatcher,Unid. Arthropoda,0.03
Least Flycatcher,Unid. Euchelicerata,0.03
Ash-throated Flycatcher,Coleoptera [beetles],6.01
Ash-throated Flycatcher,Diptera [flies],9.01
Ash-throated Flycatcher,"Hemiptera [true bugs, hoppers, aphids, and allies]",32.44
Ash-throated Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",19.81
Ash-throated Flycatcher,Lepidoptera [butterflies and moths],4.21
Ash-throated Flycatcher,Lepidoptera larva;adult,9.03
Ash-throated Flycatcher,Odonata [dragonflies and damselflies],1.53
Ash-throated Flycatcher,"Orthoptera [grasshoppers, crickets, and katydids]",3.15
Ash-throated Flycatcher,Unid. Arthropoda,0.75
Ash-throated Flycatcher,Unid. Insecta,8.89
Ash-throated Flycatcher,Unid. Insecta larva,1.32
Ash-throated Flycatcher,Unid. Magnoliopsida,3.92
Loggerhead Shrike,Araneae [spiders],3.54
Loggerhead Shrike,Coleoptera [beetles],15.31
Loggerhead Shrike,Coleoptera larva;adult [beetles],3.31
Loggerhead Shrike,Diptera [flies],0.19
Loggerhead Shrike,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.19
Loggerhead Shrike,"Hymenoptera [ants, bees, wasps, and sawflies]",3.38
Loggerhead Shrike,Lepidoptera larva [caterpillars],3.54
Loggerhead Shrike,Lepidoptera larva;adult,0.54
Loggerhead Shrike,"Orthoptera [grasshoppers, crickets, and katydids]",40.92
Loggerhead Shrike,Rodentia [rodents],1.23
Loggerhead Shrike,Unid. Aves,5.69
Loggerhead Shrike,Unid. Chordata,4.15
Loggerhead Shrike,Unid. Magnoliopsida,0.19
Loggerhead Shrike,Unid. Mammalia,11.54
Black-billed Magpie,Coleoptera [beetles],4.62
Black-billed Magpie,Diptera [flies],1.6
Black-billed Magpie,"Hymenoptera [ants, bees, wasps, and sawflies]",0.45
Black-billed Magpie,Lepidoptera egg,0.07
Black-billed Magpie,Lepidoptera larva [caterpillars],3.06
Black-billed Magpie,"Orthoptera [grasshoppers, crickets, and katydids]",3.61
Black-billed Magpie,"Poales [grasses, sedges, and allies]",1.92
Black-billed Magpie,Rodentia [rodents],0.23
Black-billed Magpie,Unid. Animalia,40.59
Black-billed Magpie,Unid. Arthropoda,1.54
Black-billed Magpie,Unid. Aves egg,0.07
Black-billed Magpie,Unid. Aves egg;adult,0.83
Black-billed Magpie,Unid. Chordata,0.21
Black-billed Magpie,Unid. Magnoliopsida,17.99
Black-billed Magpie,Unid. Mammalia,2.77
Black-billed Magpie,Unid. Non-biological,0.71
Black-billed Magpie,Unid. Tracheophyta,19.86
Pygmy Nuthatch,Araneae [spiders],1.0
Pygmy Nuthatch,Coleoptera [beetles],12.0
Pygmy Nuthatch,"Hemiptera [true bugs, hoppers, aphids, and allies]",23.0
Pygmy Nuthatch,"Hymenoptera [ants, bees, wasps, and sawflies]",38.0
Pygmy Nuthatch,Lepidoptera larva [caterpillars],8.0
Pygmy Nuthatch,Unid. Magnoliopsida,18.0
Canyon Wren,Araneae [spiders],8.25
Canyon Wren,Blattodea [cockroaches and termites],14.29
Canyon Wren,Coleoptera [beetles],24.76
Canyon Wren,Dermaptera [earwigs],0.48
Canyon Wren,"Hemiptera [true bugs, hoppers, aphids, and allies]",7.46
Canyon Wren,"Hemiptera nymph [true bugs, hoppers, aphids, and allies]",1.43
Canyon Wren,"Hymenoptera [ants, bees, wasps, and sawflies]",15.87
Canyon Wren,Lepidoptera [butterflies and moths],1.27
Canyon Wren,Lepidoptera larva [caterpillars],7.62
Canyon Wren,Mantodea [mantises],6.67
Canyon Wren,"Neuroptera [antlions, lacewings, and allies]",1.75
Canyon Wren,"Neuroptera larva [antlions, lacewings, and allies]",4.13
Canyon Wren,Opiliones [harvestmen],0.79
Canyon Wren,"Orthoptera [grasshoppers, crickets, and katydids]",0.48
Canyon Wren,Unid. Insecta,4.76
Gray Catbird,Araneae [spiders],6.1
Gray Catbird,Coleoptera [beetles],56.1
Gray Catbird,Coleoptera larva [beetles],1.5
Gray Catbird,Diptera [flies],3.0
Gray Catbird,Diptera larva [flies],3.0
Gray Catbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",3.0
Gray Catbird,"Hymenoptera [ants, bees, wasps, and sawflies]",1.5
Gray Catbird,Lepidoptera [butterflies and moths],7.6
Gray Catbird,Lepidoptera larva [caterpillars],15.2
Gray Catbird,"Orthoptera [grasshoppers, crickets, and katydids]",1.5
Gray Catbird,Trichoptera larva [caddisflies],1.5
Brewer's Sparrow,"Caryophyllales [pinks, cactuses, and allies]",1.0
Brewer's Sparrow,Coleoptera [beetles],22.0
Brewer's Sparrow,Diptera larva [flies],0.1
Brewer's Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.3
Brewer's Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",0.2
Brewer's Sparrow,"Lamiales [mints, plantains, olives, and allies]",0.2
Brewer's Sparrow,Lepidoptera larva [caterpillars],2.0
Brewer's Sparrow,"Malpighiales [nances, willows, and allies]",1.6
Brewer's Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",30.6
Brewer's Sparrow,"Poales [grasses, sedges, and allies]",16.9
Brewer's Sparrow,"Rosales [roses, elms, figs, and allies]",0.1
Brewer's Sparrow,Unid. Euchelicerata,0.2
Brewer's Sparrow,Unid. Non-biological,16.0
Brewer's Sparrow,Unid. Unknown,9.4
Lark Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",14.0
Lark Sparrow,"Poales [grasses, sedges, and allies]",34.0
Lark Sparrow,Unid. Insecta,13.0
Lark Sparrow,Unid. Magnoliopsida,39.0
Lesser Goldfinch,Coleoptera [beetles],0.2
Lesser Goldfinch,Diptera [flies],0.07
Lesser Goldfinch,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.32
Lesser Goldfinch,"Hymenoptera [ants, bees, wasps, and sawflies]",0.01
Lesser Goldfinch,Lepidoptera larva [caterpillars],0.12
Lesser Goldfinch,Unid. Animalia,2.0
Lesser Goldfinch,Unid. Magnoliopsida,19.56
Lesser Goldfinch,Unid. Tracheophyta,78.0
Sharp-tailed Grouse,"Asterales [asters, bellflowers, fanflowers, and allies]",1.03
Sharp-tailed Grouse,Boraginales,0.39
Sharp-tailed Grouse,"Caryophyllales [pinks, cactuses, and allies]",0.24
Sharp-tailed Grouse,Coleoptera [beetles],0.91
Sharp-tailed Grouse,"Cornales [dogwoods, hydrangeas, and allies]",0.01
Sharp-tailed Grouse,"Dipsacales [honeysuckles, moschatels, and allies]",0.43
Sharp-tailed Grouse,"Ericales [heathers, balsams, primroses, and allies]",0.44
Sharp-tailed Grouse,"Fabales [legumes, milkworts, and allies]",8.46
Sharp-tailed Grouse,"Fagales [beeches, oaks, walnuts, and allies]",0.28
Sharp-tailed Grouse,"Hymenoptera [ants, bees, wasps, and sawflies]",0.16
Sharp-tailed Grouse,Lepidoptera [butterflies and moths],0.04
Sharp-tailed Grouse,"Malpighiales [nances, willows, and allies]",7.34
Sharp-tailed Grouse,"Orthoptera [grasshoppers, crickets, and katydids]",7.84
Sharp-tailed Grouse,"Poales [grasses, sedges, and allies]",4.41
Sharp-tailed Grouse,"Rosales [roses, elms, figs, and allies]",32.53
Sharp-tailed Grouse,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.66
Sharp-tailed Grouse,"Saxifragales [saxifrages, stonecrops, and allies]",0.09
Sharp-tailed Grouse,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",1.69
Sharp-tailed Grouse,Unid. Animalia,1.93
Sharp-tailed Grouse,Unid. Insecta,0.34
Sharp-tailed Grouse,Unid. Insecta larva,0.04
Sharp-tailed Grouse,Unid. Magnoliopsida,3.26
Sharp-tailed Grouse,Unid. Tracheophyta,26.64
Sharp-tailed Grouse,Unid. Unknown,0.17
Swainson's Hawk,Anseriformes [waterfowl],2.27
Swainson's Hawk,Anura [frogs and toads],0.09
Swainson's Hawk,Carnivora [carnivorans],0.02
Swainson's Hawk,Caudata [salamanders],0.02
Swainson's Hawk,Charadriiformes [shorebirds and allies],0.59
Swainson's Hawk,Coleoptera [beetles],1.1
Swainson's Hawk,Galliformes [landfowl],1.9
Swainson's Hawk,Lagomorpha [lagomorphs],8.17
Swainson's Hawk,"Orthoptera [grasshoppers, crickets, and katydids]",7.66
Swainson's Hawk,Passeriformes [perching birds],7.7
Swainson's Hawk,"Piciformes [woodpeckers, barbets, and allies]",0.08
Swainson's Hawk,Rodentia [rodents],38.75
Swainson's Hawk,Squamata [squamates],12.74
Swainson's Hawk,Unid. Amphibia,1.73
Swainson's Hawk,Unid. Animalia,10.53
Swainson's Hawk,Unid. Aves,1.18
Swainson's Hawk,Unid. Chordata,0.11
Swainson's Hawk,Unid. Insecta,0.56
Swainson's Hawk,Unid. Mammalia,4.59
Swainson's Hawk,Unid. Reptilia,0.21
American Avocet,Unid. Animalia,64.0
American Avocet,Unid. Tracheophyta,36.0
Boreal Chickadee,Lepidoptera larva [caterpillars],22.5
Boreal Chickadee,Unid. Arthropoda,71.0
Boreal Chickadee,Unid. Chordata,3.5
Boreal Chickadee,Unid. Tracheophyta,3.0
Northern Waterthrush,Araneae [spiders],4.08
Northern Waterthrush,Blattodea [cockroaches and termites],0.08
Northern Waterthrush,Coleoptera [beetles],27.4
Northern Waterthrush,Coleoptera larva [beetles],0.58
Northern Waterthrush,Decapoda [decapods],0.38
Northern Waterthrush,Diptera [flies],12.34
Northern Waterthrush,Ephemeroptera [mayflies],2.72
Northern Waterthrush,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.6
Northern Waterthrush,"Hymenoptera [ants, bees, wasps, and sawflies]",14.96
Northern Waterthrush,Isopoda [isopods],0.84
Northern Waterthrush,Lepidoptera larva [caterpillars],1.28
Northern Waterthrush,"Neuroptera [antlions, lacewings, and allies]",0.06
Northern Waterthrush,Odonata [dragonflies and damselflies],0.06
Northern Waterthrush,"Orthoptera [grasshoppers, crickets, and katydids]",0.42
Northern Waterthrush,Trichoptera [caddisflies],2.2
Northern Waterthrush,Unid. Clitellata,1.02
Northern Waterthrush,Unid. Gastropoda,1.34
Northern Waterthrush,Unid. Insecta,20.0
Northern Waterthrush,Unid. Insecta egg;pupa,1.56
Northern Waterthrush,Unid. Insecta larva,4.84
Grasshopper Sparrow,Araneae [spiders],1.43
Grasshopper Sparrow,Boraginales,0.03
Grasshopper Sparrow,"Brassicales [mustards, capers, and allies]",0.0
Grasshopper Sparrow,"Caryophyllales [pinks, cactuses, and allies]",0.13
Grasshopper Sparrow,Coleoptera [beetles],3.93
Grasshopper Sparrow,Diptera [flies],0.13
Grasshopper Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",3.51
Grasshopper Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",0.64
Grasshopper Sparrow,Lepidoptera [butterflies and moths],0.06
Grasshopper Sparrow,Lepidoptera larva [caterpillars],24.96
Grasshopper Sparrow,"Neuroptera [antlions, lacewings, and allies]",0.04
Grasshopper Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",23.0
Grasshopper Sparrow,"Orthoptera nymph [grasshoppers, crickets, and katydids]",0.02
Grasshopper Sparrow,"Orthoptera nymph;adult [grasshoppers, crickets, and katydids]",2.26
Grasshopper Sparrow,"Oxalidales [woodsorrels, quandongs, and allies]",0.01
Grasshopper Sparrow,"Poales [grasses, sedges, and allies]",7.64
Grasshopper Sparrow,Raphidioptera [snakeflies],0.08
Grasshopper Sparrow,Unid. Animalia,13.64
Grasshopper Sparrow,Unid. Animalia egg;adult,0.07
Grasshopper Sparrow,Unid. Gastropoda,0.02
Grasshopper Sparrow,Unid. Insecta,0.07
Grasshopper Sparrow,Unid. Magnoliopsida,3.91
Grasshopper Sparrow,Unid. Tracheophyta,13.64
Bobolink,"Asterales [asters, bellflowers, fanflowers, and allies]",0.1
Bobolink,"Caryophyllales [pinks, cactuses, and allies]",0.02
Bobolink,Coleoptera [beetles],4.35
Bobolink,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.02
Bobolink,"Hymenoptera [ants, bees, wasps, and sawflies]",1.52
Bobolink,Lepidoptera larva [caterpillars],2.6
Bobolink,"Orthoptera [grasshoppers, crickets, and katydids]",2.31
Bobolink,"Poales [grasses, sedges, and allies]",21.85
Bobolink,Unid. Animalia,34.6
Bobolink,Unid. Arthropoda,0.28
Bobolink,Unid. Insecta,0.92
Bobolink,Unid. Magnoliopsida,6.1
Bobolink,Unid. Tracheophyta,25.4
Ferruginous Hawk,Anseriformes [waterfowl],0.14
Ferruginous Hawk,Anura [frogs and toads],0.06
Ferruginous Hawk,Carnivora [carnivorans],0.25
Ferruginous Hawk,Charadriiformes [shorebirds and allies],0.36
Ferruginous Hawk,Coleoptera [beetles],1.82
Ferruginous Hawk,Columbiformes [pigeons and doves],0.03
Ferruginous Hawk,Galliformes [landfowl],0.35
Ferruginous Hawk,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.05
Ferruginous Hawk,Lagomorpha [lagomorphs],14.76
Ferruginous Hawk,"Orthoptera [grasshoppers, crickets, and katydids]",0.2
Ferruginous Hawk,Passeriformes [perching birds],6.81
Ferruginous Hawk,"Piciformes [woodpeckers, barbets, and allies]",0.05
Ferruginous Hawk,Rodentia [rodents],58.08
Ferruginous Hawk,Squamata [squamates],2.94
Ferruginous Hawk,Strigiformes [owls],0.15
Ferruginous Hawk,Unid. Amphibia,0.01
Ferruginous Hawk,Unid. Animalia,0.49
Ferruginous Hawk,Unid. Aves,2.02
Ferruginous Hawk,Unid. Chordata,0.07
Ferruginous Hawk,Unid. Insecta,2.04
Ferruginous Hawk,Unid. Mammalia,8.89
Ferruginous Hawk,Unid. Reptilia,0.49
Blue Jay,Lepidoptera larva [caterpillars],0.25
Blue Jay,"Poales [grasses, sedges, and allies]",2.25
Blue Jay,Unid. Animalia,17.74
Blue Jay,Unid. Arthropoda,24.0
Blue Jay,Unid. Insecta,2.75
Blue Jay,Unid. Magnoliopsida,7.5
Blue Jay,Unid. Plantae,8.51
Blue Jay,Unid. Tracheophyta,37.0
Greater Sage-Grouse,"Apiales [carrots, ivies, and allies]",0.89
Greater Sage-Grouse,Araneae [spiders],0.0
Greater Sage-Grouse,"Asterales [asters, bellflowers, fanflowers, and allies]",70.29
Greater Sage-Grouse,Boraginales,0.0
Greater Sage-Grouse,"Brassicales [mustards, capers, and allies]",1.04
Greater Sage-Grouse,"Caryophyllales [pinks, cactuses, and allies]",0.2
Greater Sage-Grouse,Coleoptera [beetles],1.75
Greater Sage-Grouse,Coleoptera larva [beetles],0.05
Greater Sage-Grouse,"Dipsacales [honeysuckles, moschatels, and allies]",0.0
Greater Sage-Grouse,Diptera [flies],0.0
Greater Sage-Grouse,"Ericales [heathers, balsams, primroses, and allies]",0.85
Greater Sage-Grouse,"Fabales [legumes, milkworts, and allies]",3.73
Greater Sage-Grouse,"Gentianales [gentians, dogbanes, madders, and allies]",0.03
Greater Sage-Grouse,"Geraniales [geraniums, bridal wreaths, and allies]",0.01
Greater Sage-Grouse,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.34
Greater Sage-Grouse,"Hymenoptera [ants, bees, wasps, and sawflies]",3.24
Greater Sage-Grouse,"Lamiales [mints, plantains, olives, and allies]",0.09
Greater Sage-Grouse,Lepidoptera [butterflies and moths],0.0
Greater Sage-Grouse,Lepidoptera larva [caterpillars],0.01
Greater Sage-Grouse,Lepidoptera larva;adult,0.0
Greater Sage-Grouse,Lepidoptera unspecified,0.01
Greater Sage-Grouse,"Liliales [lilies, supplejacks, and allies]",0.26
Greater Sage-Grouse,"Malpighiales [nances, willows, and allies]",0.07
Greater Sage-Grouse,Odonata [dragonflies and damselflies],0.0
Greater Sage-Grouse,"Orthoptera [grasshoppers, crickets, and katydids]",2.44
Greater Sage-Grouse,"Poales [grasses, sedges, and allies]",1.68
Greater Sage-Grouse,"Ranunculales [buttercups, poppies, and allies]",0.28
Greater Sage-Grouse,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.08
Greater Sage-Grouse,Siphonophorae [siphonophores],1.2
Greater Sage-Grouse,Unid. Animalia,0.83
Greater Sage-Grouse,Unid. Insecta,0.05
Greater Sage-Grouse,Unid. Insecta larva,0.17
Greater Sage-Grouse,Unid. Magnoliopsida,3.2
Greater Sage-Grouse,Unid. Non-biological,0.0
Greater Sage-Grouse,Unid. Tracheophyta,9.72
White-faced Ibis,Araneae [spiders],0.11
White-faced Ibis,Coleoptera larva;adult [beetles],1.25
White-faced Ibis,Diptera larva [flies],9.8
White-faced Ibis,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.01
White-faced Ibis,Hirudinida,0.09
White-faced Ibis,Lepidoptera larva [caterpillars],0.05
White-faced Ibis,Odonata nymph;adult [dragonflies and damselflies],0.83
White-faced Ibis,Unid. Animalia,1.86
White-faced Ibis,Unid. Arthropoda,27.57
White-faced Ibis,Unid. Clitellata,2.07
White-faced Ibis,Unid. Gastropoda,37.51
White-faced Ibis,Unid. Insecta,18.86
Burrowing Owl,Anura [frogs and toads],0.17
Burrowing Owl,Araneae [spiders],0.21
Burrowing Owl,"Caprimulgiformes [nightjars, swifts, hummingbirds, and allies]",0.06
Burrowing Owl,Coleoptera [beetles],38.61
Burrowing Owl,Decapoda [decapods],0.18
Burrowing Owl,Didelphimorphia [opossums],0.02
Burrowing Owl,Diptera [flies],0.04
Burrowing Owl,"Hymenoptera [ants, bees, wasps, and sawflies]",0.05
Burrowing Owl,Isopoda [isopods],0.06
Burrowing Owl,Lagomorpha [lagomorphs],0.09
Burrowing Owl,"Orthoptera [grasshoppers, crickets, and katydids]",14.23
Burrowing Owl,Passeriformes [perching birds],0.66
Burrowing Owl,Rodentia [rodents],12.99
Burrowing Owl,Scorpiones [scorpions],1.0
Burrowing Owl,Squamata [squamates],0.31
Burrowing Owl,Strigiformes [owls],0.01
Burrowing Owl,Unid. Animalia,5.05
Burrowing Owl,Unid. Aves,0.33
Burrowing Owl,Unid. Chilopoda,0.01
Burrowing Owl,Unid. Chordata,0.11
Burrowing Owl,Unid. Euchelicerata,0.84
Burrowing Owl,Unid. Insecta,23.09
Burrowing Owl,Unid. Mammalia,1.46
Burrowing Owl,Unid. Reptilia,0.3
Northern Mockingbird,Araneae [spiders],0.43
Northern Mockingbird,Coleoptera [beetles],2.93
Northern Mockingbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.13
Northern Mockingbird,"Hymenoptera [ants, bees, wasps, and sawflies]",2.76
Northern Mockingbird,Lepidoptera [butterflies and moths],0.17
Northern Mockingbird,Lepidoptera larva [caterpillars],3.67
Northern Mockingbird,"Orthoptera [grasshoppers, crickets, and katydids]",4.33
Northern Mockingbird,Unid. Animalia,32.11
Northern Mockingbird,Unid. Arthropoda,0.47
Northern Mockingbird,Unid. Insecta,0.14
Northern Mockingbird,Unid. Magnoliopsida,19.97
Northern Mockingbird,Unid. Plantae,7.46
Northern Mockingbird,Unid. Tracheophyta,25.43
Tricolored Blackbird,"Caryophyllales [pinks, cactuses, and allies]",0.33
